id;bald;fireYear;initial;year;TSLF;size;ontogeny;fec0;fec1;fec2;fec3;fec4;goSB;staySB;cov;surv;sizeNext;ontogenyNext;covNext
1538;1;1967;1997;1997;30;9;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1542;1;1967;1997;1997;30;9;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1471;1;1967;1997;1997;30;10;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;3;0;1425.956
1463;1;1967;1997;1997;30;10;0;1;19;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;5;0;1425.956
1512;1;1967;1997;1997;30;10;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;7;0;1425.956
1466;1;1967;1997;1997;30;10;1;1;2;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;23;0;1425.956
1480;1;1967;1997;1997;30;10;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;29;0;1425.956
1485;1;1967;1997;1997;30;10;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;29;0;1425.956
1451;1;1967;1997;1997;30;10;1;1;3;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;31;0;1425.956
30;1;1967;1994;1997;30;10;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;32;0;1425.956
1486;1;1967;1997;1997;30;10;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;36;0;1425.956
1562;1;1967;1997;1997;30;11;1;1;3;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;7;0;1425.956
1495;1;1967;1997;1997;30;11;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;11;0;1425.956
1490;1;1967;1997;1997;30;11;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;14;0;1425.956
41;1;1967;1994;1997;30;11;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;15;0;1425.956
1513;1;1967;1997;1997;30;11;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;24;0;1425.956
43;1;1967;1994;1997;30;11;0;1;6;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;34;0;1425.956
1507;1;1967;1997;1997;30;11;0;1;14;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1530;1;1967;1997;1997;30;11;1;1;88;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1556;1;1967;1997;1997;30;12;1;1;1;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;30;0;1425.956
1062;1;1967;1995;1997;30;12;0;1;105;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;35;0;1425.956
1442;1;1967;1997;1997;30;12;1;1;9;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;37;0;1425.956
1060;1;1967;1995;1997;30;13;0;1;29;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;16;0;1425.956
1458;1;1967;1997;1997;30;13;0;1;10;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;42;0;1425.956
1457;1;1967;1997;1997;30;13;0;1;18;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1503;1;1967;1997;1997;30;14;1;1;16;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;16;0;1425.956
1505;1;1967;1997;1997;30;15;0;1;21;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;3;0;1425.956
1077;1;1967;1995;1997;30;15;0;1;64;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;26;0;1425.956
1069;1;1967;1995;1997;30;16;0;1;51;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;11;0;1425.956
1450;1;1967;1997;1997;30;16;0;1;22;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;24;0;1425.956
1071;1;1967;1995;1997;30;16;0;1;11;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;54;0;1425.956
1528;1;1967;1997;1997;30;16;0;1;80;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1445;1;1967;1997;1997;30;17;0;1;12;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;30;0;1425.956
1525;1;1967;1997;1997;30;17;0;1;14;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1499;1;1967;1997;1997;30;18;0;1;5;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;12;0;1425.956
1515;1;1967;1997;1997;30;18;0;1;22;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1459;1;1967;1997;1997;30;19;0;1;6;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;29;0;1425.956
1547;1;1967;1997;1997;30;19;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1454;1;1967;1997;1997;30;20;0;1;13;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;27;0;1425.956
1443;1;1967;1997;1997;30;20;0;1;27;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;39;0;1425.956
1500;1;1967;1997;1997;30;20;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1531;1;1967;1997;1997;30;20;0;1;31;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
32;1;1967;1994;1997;30;21;0;1;32;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;32;0;1425.956
36;1;1967;1994;1997;30;21;0;1;17;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1518;1;1967;1997;1997;30;21;0;1;32;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1533;1;1967;1997;1997;30;21;0;1;150;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1549;1;1967;1997;1997;30;21;0;1;2;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1447;1;1967;1997;1997;30;22;0;1;36;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;40;0;1425.956
1440;1;1967;1997;1997;30;22;0;1;56;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;45;0;1425.956
1516;1;1967;1997;1997;30;23;0;1;139;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;29;0;1425.956
1453;1;1967;1997;1997;30;24;0;1;18;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;27;0;1425.956
10;1;1967;1994;1997;30;24;0;1;17;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;38;0;1425.956
3;1;1967;1994;1997;30;24;0;1;19;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;45;0;1425.956
4;1;1967;1994;1997;30;25;0;1;27;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;22;0;1425.956
1075;1;1967;1995;1997;30;25;0;1;29;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;28;0;1425.956
1467;1;1967;1997;1997;30;25;0;1;50;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;33;0;1425.956
21;1;1967;1994;1997;30;25;0;1;241;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;47;0;1425.956
1448;1;1967;1997;1997;30;25;0;1;202;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;50;0;1425.956
1496;1;1967;1997;1997;30;25;0;1;15;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1488;1;1967;1997;1997;30;26;0;1;38;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;18;0;1425.956
1074;1;1967;1995;1997;30;26;0;1;92;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;40;0;1425.956
1493;1;1967;1997;1997;30;27;0;1;39;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;28;0;1425.956
1483;1;1967;1997;1997;30;28;0;1;50;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;27;0;1425.956
1444;1;1967;1997;1997;30;28;0;1;136;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;37;0;1425.956
37;1;1967;1994;1997;30;28;0;1;20;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1065;1;1967;1995;1997;30;29;0;1;63;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;43;0;1425.956
1468;1;1967;1997;1997;30;29;0;1;53;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;48;0;1425.956
1489;1;1967;1997;1997;30;29;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1532;1;1967;1997;1997;30;29;0;1;128;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1508;1;1967;1997;1997;30;30;0;1;51;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;25;0;1425.956
8;1;1967;1994;1997;30;30;0;1;405;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;36;0;1425.956
1081;1;1967;1995;1997;30;31;0;1;61;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;28;0;1425.956
1514;1;1967;1997;1997;30;31;0;1;184;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;29;0;1425.956
1517;1;1967;1997;1997;30;31;0;1;141;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1520;1;1967;1997;1997;30;31;0;1;132;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1494;1;1967;1997;1997;30;32;0;1;15;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;32;0;1425.956
17;1;1967;1994;1997;30;32;0;1;66;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;39;0;1425.956
1452;1;1967;1997;1997;30;32;0;1;114;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;40;0;1425.956
1455;1;1967;1997;1997;30;32;0;1;72;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1449;1;1967;1997;1997;30;34;0;1;152;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;35;0;1425.956
1439;1;1967;1997;1997;30;35;0;1;532;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;32;0;1425.956
20;1;1967;1994;1997;30;35;0;1;80;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;39;0;1425.956
27;1;1967;1994;1997;30;36;0;1;219;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;41;0;1425.956
42;1;1967;1994;1997;30;36;0;1;140;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;44;0;1425.956
1511;1;1967;1997;1997;30;36;0;1;162;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;44;0;1425.956
1557;1;1967;1997;1997;30;36;0;1;100;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;44;0;1425.956
18;1;1967;1994;1997;30;36;0;1;112;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;55;0;1425.956
40;1;1967;1994;1997;30;38;0;1;53;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;41;0;1425.956
1491;1;1967;1997;1997;30;39;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;1;11;0;1425.956
1487;1;1967;1997;1997;30;40;0;1;107;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;46;0;1425.956
1484;1;1967;1997;1997;30;41;0;1;51;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;28;0;1425.956
1083;1;1967;1995;1997;30;42;0;1;19;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;34;0;1425.956
1456;1;1967;1997;1997;30;42;0;1;269;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;44;0;1425.956
1565;1;1967;1997;1997;30;42;0;1;221;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
2;1;1967;1994;1997;30;43;0;1;73;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;41;0;1425.956
1510;1;1967;1997;1997;30;43;0;1;147;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;50;0;1425.956
13;1;1967;1994;1997;30;44;0;1;335;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;56;0;1425.956
1497;1;1967;1997;1997;30;45;0;1;180;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;35;0;1425.956
1559;1;1967;1997;1997;30;45;0;1;304;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1492;1;1967;1997;1997;30;46;0;1;123;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
1082;1;1967;1995;1997;30;47;0;1;140;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;55;0;1425.956
59;1;1967;1994;1997;30;49;0;1;168;14;0.001336;0.141421356;0.08234528;0.672;1414.272;1;38;0;1425.956
58;1;1967;1994;1997;30;56;0;1;244;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
60;1;1967;1994;1997;30;66;0;1;644;14;0.001336;0.141421356;0.08234528;0.672;1414.272;0;NA;NA;1425.956
2214;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2215;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2216;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2218;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2219;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2221;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2222;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2223;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2225;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2229;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2230;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2231;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2232;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;1;1;1425.956
2209;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;2;1;1425.956
2224;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;2;1;1425.956
2227;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;4;1;1425.956
2228;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;4;1;1425.956
2212;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;5;1;1425.956
2217;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;6;1;1425.956
2220;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;6;1;1425.956
2213;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;9;1;1425.956
2226;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;17;0;1425.956
2208;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;22;0;1425.956
2210;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;22;0;1425.956
2211;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;29;0;1425.956
2233;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;33;0;1425.956
2204;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;37;0;1425.956
2207;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;38;0;1425.956
2205;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;39;0;1425.956
2206;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;43;0;1425.956
2234;1;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;65;0;1425.956
1541;1;1967;1997;1998;31;1;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2214;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2215;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2216;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2218;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2219;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2221;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2222;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2223;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2225;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2229;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2230;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2231;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2232;1;1967;1998;1998;31;1;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2209;1;1967;1998;1998;31;2;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;15;0;1526.54
1479;1;1967;1997;1998;31;2;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;27;0;1526.54
1469;1;1967;1997;1998;31;2;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;31;0;1526.54
1506;1;1967;1997;1998;31;2;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1546;1;1967;1997;1998;31;2;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2224;1;1967;1998;1998;31;2;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1470;1;1967;1997;1998;31;3;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;23;0;1526.54
1471;1;1967;1997;1998;31;3;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;31;0;1526.54
1478;1;1967;1997;1998;31;3;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;36;0;1526.54
1087;1;1967;1995;1998;31;3;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1088;1;1967;1995;1998;31;3;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1505;1;1967;1997;1998;31;3;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1540;1;1967;1997;1998;31;3;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1554;1;1967;1997;1998;31;3;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2227;1;1967;1998;1998;31;4;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2228;1;1967;1998;1998;31;4;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1463;1;1967;1997;1998;31;5;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;29;0;1526.54
2212;1;1967;1998;1998;31;5;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1504;1;1967;1997;1998;31;6;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2217;1;1967;1998;1998;31;6;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2220;1;1967;1998;1998;31;6;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1477;1;1967;1997;1998;31;7;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;23;0;1526.54
1512;1;1967;1997;1998;31;7;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1562;1;1967;1997;1998;31;7;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1523;1;1967;1997;1998;31;9;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2213;1;1967;1998;1998;31;9;1;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1069;1;1967;1995;1998;31;11;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;46;0;1526.54
1491;1;1967;1997;1998;31;11;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1495;1;1967;1997;1998;31;11;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1499;1;1967;1997;1998;31;12;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1563;1;1967;1997;1998;31;12;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1519;1;1967;1997;1998;31;13;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1490;1;1967;1997;1998;31;14;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
41;1;1967;1994;1998;31;15;0;1;11;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1564;1;1967;1997;1998;31;15;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1060;1;1967;1995;1998;31;16;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;1;28;0;1526.54
1502;1;1967;1997;1998;31;16;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1503;1;1967;1997;1998;31;16;0;1;2;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
2226;1;1967;1998;1998;31;17;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1488;1;1967;1997;1998;31;18;0;0;NA;NA;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1558;1;1967;1997;1998;31;20;0;1;5;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1446;1;1967;1997;1998;31;21;0;1;7;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;22;0;1526.54
1472;1;1967;1997;1998;31;21;0;1;26;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;33;0;1526.54
1561;1;1967;1997;1998;31;21;0;1;14;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
4;1;1967;1994;1998;31;22;0;1;2;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;42;0;1526.54
2208;1;1967;1998;1998;31;22;0;1;7;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;43;0;1526.54
2210;1;1967;1998;1998;31;22;0;1;34;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1466;1;1967;1997;1998;31;23;0;1;58;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;48;0;1526.54
1450;1;1967;1997;1998;31;24;0;1;27;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;34;0;1526.54
1513;1;1967;1997;1998;31;24;0;1;61;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1508;1;1967;1997;1998;31;25;0;1;45;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1066;1;1967;1995;1998;31;26;0;1;13;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;36;0;1526.54
1077;1;1967;1995;1998;31;26;0;1;85;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;39;0;1526.54
1498;1;1967;1997;1998;31;26;0;1;12;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1453;1;1967;1997;1998;31;27;0;1;18;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;32;0;1526.54
1454;1;1967;1997;1998;31;27;0;1;18;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;35;0;1526.54
1482;1;1967;1997;1998;31;27;0;1;59;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1483;1;1967;1997;1998;31;27;0;1;11;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1475;1;1967;1997;1998;31;28;0;1;58;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;35;0;1526.54
1075;1;1967;1995;1998;31;28;0;1;12;14;0.001336;0.141421356;0.08234528;0.672;1425.956;1;51;0;1526.54
1081;1;1967;1995;1998;31;28;0;1;52;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1481;1;1967;1997;1998;31;28;0;1;92;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1484;1;1967;1997;1998;31;28;0;1;14;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
1493;1;1967;1997;1998;31;28;0;1;57;14;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
