ID;treatment;site;plot;quadrat;x;y;shrub;compass;distance;year;prec;age;size;fec0;fec1;surv;precNext;ageNext;sizeNext
Control.I.3.3.65.25;Control;I;3;3;65;25;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;4
Control.II.5.2.46.42;Control;II;5;2;46;42;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.II.5.4.40.35;Control;II;5;4;40;35;NA;NA;NA;2004;55.8292;6;43;1;6;1;35.5092;7;25
Control.II.5.4.95.91;Control;II;5;4;95;91;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.II.5.5.50.70;Control;II;5;5;50;70;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.II.5.5.50.70;Control;II;5;5;50;70;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.II.5.5.85.48;Control;II;5;5;85;48;NA;NA;NA;2004;55.8292;1;1;0;NA;1;35.5092;2;2
Control.II.5.5.85.48;Control;II;5;5;85;48;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.II.5.5.85.54;Control;II;5;5;85;54;NA;NA;NA;2004;55.8292;1;2;0;NA;1;35.5092;2;1
Control.II.5.6.33.79;Control;II;5;6;33;79;NA;NA;NA;2004;55.8292;6;23;1;8;1;35.5092;7;19
Control.II.5.6.33.79;Control;II;5;6;33;79;NA;NA;NA;2004;55.8292;5;71;1;26;1;35.5092;6;79
Control.II.5.8.50.26;Control;II;5;8;50;26;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.II.5.8.50.26;Control;II;5;8;50;26;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.II.5.9.12.23;Control;II;5;9;12;23;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.II.5.9.25.17;Control;II;5;9;25;17;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.II.5.9.50.47;Control;II;5;9;50;47;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.II.5.9.90.3;Control;II;5;9;90;3;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;2
Control.II.5.11.7.22;Control;II;5;11;7;22;NA;NA;NA;2004;55.8292;999;50;1;19;0;35.5092;NA;NA
Control.II.5.11.10.59;Control;II;5;11;10;59;NA;NA;NA;2004;55.8292;1;2;0;NA;1;35.5092;2;9
Control.II.5.11.91.33;Control;II;5;11;91;33;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;3
Control.II.5.12.65.50;Control;II;5;12;65;50;NA;NA;NA;2004;55.8292;2;18;1;1;1;35.5092;3;20
Control.II.5.12.72.30;Control;II;5;12;72;30;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.II.5.12.72.30;Control;II;5;12;72;30;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.III.9.1.44.47;Control;III;9;1;44;47;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;2
Control.III.9.1.82.56;Control;III;9;1;82;56;NA;NA;NA;2004;55.8292;8;100;1;36;1;35.5092;9;32
Control.III.9.2.30.48;Control;III;9;2;30;48;NA;NA;NA;2004;55.8292;1;3;0;NA;1;35.5092;2;11
Control.III.9.3.15.47;Control;III;9;3;15;47;NA;NA;NA;2004;55.8292;4;61;1;26;0;35.5092;NA;NA
Control.III.9.3.32.86;Control;III;9;3;32;86;NA;NA;NA;2004;55.8292;6;14;1;2;1;35.5092;7;11
Control.III.9.3.36.77;Control;III;9;3;36;77;NA;NA;NA;2004;55.8292;999;30;1;2;0;35.5092;NA;NA
Control.III.9.3.42.78;Control;III;9;3;42;78;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.III.9.3.47.18;Control;III;9;3;47;18;NA;NA;NA;2004;55.8292;6;25;1;5;1;35.5092;7;41
Control.III.9.3.60.82;Control;III;9;3;60;82;NA;NA;NA;2004;55.8292;1;6;0;NA;1;35.5092;2;11
Control.III.9.5.10.78;Control;III;9;5;10;78;NA;NA;NA;2004;55.8292;999;16;0;NA;1;35.5092;999;26
Control.III.9.5.25.59;Control;III;9;5;25;59;NA;NA;NA;2004;55.8292;999;9;1;2;1;35.5092;999;29
Control.III.9.5.47.40;Control;III;9;5;47;40;NA;NA;NA;2004;55.8292;999;18;1;6;1;35.5092;999;29
Control.III.9.5.61.14;Control;III;9;5;61;14;NA;NA;NA;2004;55.8292;8;15;1;4;1;35.5092;9;23
Control.III.9.5.64.23;Control;III;9;5;64;23;NA;NA;NA;2004;55.8292;999;61;1;9;1;35.5092;999;110
Control.III.9.5.72.11;Control;III;9;5;72;11;NA;NA;NA;2004;55.8292;6;15;1;10;1;35.5092;7;26
Control.III.9.5.72.85;Control;III;9;5;72;85;NA;NA;NA;2004;55.8292;6;23;1;2;1;35.5092;7;32
Control.III.9.5.73.14;Control;III;9;5;73;14;NA;NA;NA;2004;55.8292;6;17;1;8;1;35.5092;7;45
Control.III.9.5.75.78;Control;III;9;5;75;78;NA;NA;NA;2004;55.8292;6;10;0;NA;1;35.5092;7;27
Control.III.9.5.80.8;Control;III;9;5;80;8;NA;NA;NA;2004;55.8292;6;36;1;6;1;35.5092;7;19
Control.III.9.6.91.89;Control;III;9;6;91;89;NA;NA;NA;2004;55.8292;8;15;1;4;1;35.5092;9;9
Control.III.9.6.97.90;Control;III;9;6;97;90;NA;NA;NA;2004;55.8292;8;56;1;15;1;35.5092;9;2
Control.III.9.7.38.94;Control;III;9;7;38;94;NA;NA;NA;2004;55.8292;999;62;1;16;1;35.5092;999;95
Control.III.9.7.46.99;Control;III;9;7;46;99;NA;NA;NA;2004;55.8292;999;41;1;9;1;35.5092;999;66
Control.III.9.7.64.71;Control;III;9;7;64;71;NA;NA;NA;2004;55.8292;999;32;1;14;1;35.5092;999;28
Control.III.9.7.64.100;Control;III;9;7;64;100;NA;NA;NA;2004;55.8292;5;4;0;NA;0;35.5092;NA;NA
Control.III.9.7.77.69;Control;III;9;7;77;69;NA;NA;NA;2004;55.8292;999;11;1;7;1;35.5092;999;34
Control.III.9.7.81.83;Control;III;9;7;81;83;NA;NA;NA;2004;55.8292;1;4;0;NA;0;35.5092;NA;NA
Control.III.9.7.98.29;Control;III;9;7;98;29;NA;NA;NA;2004;55.8292;999;47;1;25;1;35.5092;999;52
Control.III.9.8.9.44;Control;III;9;8;9;44;NA;NA;NA;2004;55.8292;4;8;0;NA;1;35.5092;5;7
Control.III.9.8.46.76;Control;III;9;8;46;76;NA;NA;NA;2004;55.8292;999;16;0;NA;1;35.5092;999;20
Control.III.9.8.52.30;Control;III;9;8;52;30;NA;NA;NA;2004;55.8292;8;6;0;NA;1;35.5092;9;11
Control.III.9.8.89.94;Control;III;9;8;89;94;NA;NA;NA;2004;55.8292;999;17;0;NA;1;35.5092;999;11
Control.III.9.8.95.22;Control;III;9;8;95;22;NA;NA;NA;2004;55.8292;4;13;1;3;1;35.5092;5;22
Control.III.9.8.98.93;Control;III;9;8;98;93;NA;NA;NA;2004;55.8292;999;32;1;14;1;35.5092;999;31
Control.III.9.9.60.77;Control;III;9;9;60;77;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;2
Control.III.9.9.70.63;Control;III;9;9;70;63;NA;NA;NA;2004;55.8292;8;42;1;13;1;35.5092;9;28
Control.III.9.9.89.70;Control;III;9;9;89;70;NA;NA;NA;2004;55.8292;8;45;1;29;1;35.5092;9;50
Control.III.9.10.60.25;Control;III;9;10;60;25;NA;NA;NA;2004;55.8292;5;40;1;5;1;35.5092;6;29
Control.III.9.10.68.64;Control;III;9;10;68;64;NA;NA;NA;2004;55.8292;5;33;1;5;1;35.5092;6;37
Control.III.9.10.68.75;Control;III;9;10;68;75;NA;NA;NA;2004;55.8292;6;25;1;7;1;35.5092;7;29
Control.III.9.10.69.22;Control;III;9;10;69;22;NA;NA;NA;2004;55.8292;6;NA;0;NA;NA;35.5092;7;14
Control.III.9.10.73.71;Control;III;9;10;73;71;NA;NA;NA;2004;55.8292;8;14;1;2;0;35.5092;NA;NA
Control.III.9.10.75.80;Control;III;9;10;75;80;NA;NA;NA;2004;55.8292;5;14;1;1;1;35.5092;6;8
Control.III.9.10.76.90;Control;III;9;10;76;90;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;2
Control.III.9.10.79.26;Control;III;9;10;79;26;NA;NA;NA;2004;55.8292;6;13;0;NA;1;35.5092;7;18
Control.III.9.10.81.40;Control;III;9;10;81;40;NA;NA;NA;2004;55.8292;4;10;0;NA;1;35.5092;5;11
Control.III.9.10.83.90;Control;III;9;10;83;90;NA;NA;NA;2004;55.8292;2;12;0;NA;1;35.5092;3;13
Control.III.9.10.87.32;Control;III;9;10;87;32;NA;NA;NA;2004;55.8292;4;10;0;NA;1;35.5092;5;7
Control.III.9.10.96.88;Control;III;9;10;96;88;NA;NA;NA;2004;55.8292;999;13;0;NA;1;35.5092;999;10
Control.III.9.10.96.98;Control;III;9;10;96;98;NA;NA;NA;2004;55.8292;999;18;1;9;1;35.5092;999;9
Control.III.9.11.0.27;Control;III;9;11;0;27;NA;NA;NA;2004;55.8292;1;2;0;NA;0;35.5092;NA;NA
Control.III.9.11.8.41;Control;III;9;11;8;41;NA;NA;NA;2004;55.8292;6;26;1;1;1;35.5092;7;2
Control.III.9.11.14.20;Control;III;9;11;14;20;NA;NA;NA;2004;55.8292;1;1;0;NA;1;35.5092;2;4
Control.III.9.11.17.20;Control;III;9;11;17;20;NA;NA;NA;2004;55.8292;1;1;0;NA;1;35.5092;2;1
Control.III.9.11.41.51;Control;III;9;11;41;51;NA;NA;NA;2004;55.8292;999;7;1;2;1;35.5092;999;19
Control.III.9.12.15.81;Control;III;9;12;15;81;NA;NA;NA;2004;55.8292;999;31;1;5;0;35.5092;NA;NA
Control.III.9.12.21.79;Control;III;9;12;21;79;NA;NA;NA;2004;55.8292;8;12;1;5;0;35.5092;NA;NA
Control.III.9.12.35.63;Control;III;9;12;35;63;NA;NA;NA;2004;55.8292;999;17;1;4;1;35.5092;999;26
Control.III.9.12.37.12;Control;III;9;12;37;12;NA;NA;NA;2004;55.8292;6;37;1;3;1;35.5092;7;45
Control.III.9.12.56.87;Control;III;9;12;56;87;NA;NA;NA;2004;55.8292;6;23;1;4;0;35.5092;NA;NA
Control.III.9.12.71.40;Control;III;9;12;71;40;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.III.9.12.95.39;Control;III;9;12;95;39;NA;NA;NA;2004;55.8292;8;53;1;18;1;35.5092;9;47
Control.III.9.13.5.91;Control;III;9;13;5;91;NA;NA;NA;2004;55.8292;8;30;1;11;1;35.5092;9;27
Control.III.9.13.7.93;Control;III;9;13;7;93;NA;NA;NA;2004;55.8292;1;2;0;NA;1;35.5092;2;4
Control.III.9.13.8.3;Control;III;9;13;8;3;NA;NA;NA;2004;55.8292;999;20;1;8;1;35.5092;999;10
Control.III.9.13.27.80;Control;III;9;13;27;80;NA;NA;NA;2004;55.8292;4;27;1;14;1;35.5092;5;37
Control.III.9.13.29.81;Control;III;9;13;29;81;NA;NA;NA;2004;55.8292;1;3;0;NA;1;35.5092;2;3
Control.III.9.13.29.81;Control;III;9;13;29;81;NA;NA;NA;2004;55.8292;2;12;0;NA;1;35.5092;3;23
Control.III.9.13.34.66;Control;III;9;13;34;66;NA;NA;NA;2004;55.8292;999;18;1;14;1;35.5092;999;27
Control.III.9.13.41.89;Control;III;9;13;41;89;NA;NA;NA;2004;55.8292;6;14;1;3;1;35.5092;7;17
Control.III.9.13.45.82;Control;III;9;13;45;82;NA;NA;NA;2004;55.8292;7;21;1;2;1;35.5092;8;17
Control.III.9.13.49.47;Control;III;9;13;49;47;NA;NA;NA;2004;55.8292;8;9;1;5;0;35.5092;NA;NA
Control.III.9.13.55.54;Control;III;9;13;55;54;NA;NA;NA;2004;55.8292;6;53;1;19;1;35.5092;7;70
Control.III.9.13.65.44;Control;III;9;13;65;44;NA;NA;NA;2004;55.8292;7;11;1;1;0;35.5092;NA;NA
Control.III.9.13.75.13;Control;III;9;13;75;13;NA;NA;NA;2004;55.8292;5;10;0;NA;1;35.5092;6;10
Control.III.9.13.96.6;Control;III;9;13;96;6;NA;NA;NA;2004;55.8292;8;36;1;9;1;35.5092;9;20
Control.IV.11.1.56.63;Control;IV;11;1;56;63;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.1.59.62;Control;IV;11;1;59;62;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.1.62.62;Control;IV;11;1;62;62;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.1.76.35;Control;IV;11;1;76;35;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.1.90.30;Control;IV;11;1;90;30;NA;NA;NA;2004;55.8292;1;2;0;NA;0;35.5092;NA;NA
Control.IV.11.1.90.30;Control;IV;11;1;90;30;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.1.90.52;Control;IV;11;1;90;52;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.1.99.63;Control;IV;11;1;99;63;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.3.20.55;Control;IV;11;3;20;55;At;256;10;2004;55.8292;1;2;0;NA;1;35.5092;2;3
Control.IV.11.3.91.69;Control;IV;11;3;91;69;NA;NA;NA;2004;55.8292;6;11;0;NA;1;35.5092;7;19
Control.IV.11.3.99.15;Control;IV;11;3;99;15;NA;NA;NA;2004;55.8292;7;19;1;2;1;35.5092;8;21
Control.IV.11.6.17.38;Control;IV;11;6;17;38;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.6.50.58;Control;IV;11;6;50;58;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.8.60.50;Control;IV;11;8;60;50;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.8.76.57;Control;IV;11;8;76;57;NA;NA;NA;2004;55.8292;4;3;0;NA;1;35.5092;5;6
Control.IV.11.10.10.91;Control;IV;11;10;10;91;NA;NA;NA;2004;55.8292;999;26;1;10;1;35.5092;999;34
Control.IV.11.10.25.68;Control;IV;11;10;25;68;NA;NA;NA;2004;55.8292;2;16;0;NA;1;35.5092;3;8
Control.IV.11.10.35.70;Control;IV;11;10;35;70;NA;NA;NA;2004;55.8292;2;16;1;4;1;35.5092;3;14
Control.IV.11.10.95.25;Control;IV;11;10;95;25;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.11.78.80;Control;IV;11;11;78;80;NA;NA;NA;2004;55.8292;2;23;1;5;1;35.5092;3;18
Control.IV.11.11.85.90;Control;IV;11;11;85;90;NA;NA;NA;2004;55.8292;999;16;0;NA;1;35.5092;999;24
Control.IV.11.11.87.20;Control;IV;11;11;87;20;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.IV.11.11.95.25;Control;IV;11;11;95;25;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;6
Control.IV.11.13.3.35;Control;IV;11;13;3;35;NA;NA;NA;2004;55.8292;6;16;1;7;0;35.5092;NA;NA
Control.IV.11.13.8.26;Control;IV;11;13;8;26;NA;NA;NA;2004;55.8292;8;7;1;1;1;35.5092;9;10
Control.IV.11.13.10.26;Control;IV;11;13;10;26;NA;NA;NA;2004;55.8292;4;4;1;1;1;35.5092;5;8
Control.IV.11.13.10.51;Control;IV;11;13;10;51;NA;NA;NA;2004;55.8292;8;5;1;3;1;35.5092;9;10
Control.IV.11.13.12.79;Control;IV;11;13;12;79;NA;NA;NA;2004;55.8292;6;23;1;3;1;35.5092;7;15
Control.IV.11.13.14.27;Control;IV;11;13;14;27;NA;NA;NA;2004;55.8292;999;3;0;NA;1;35.5092;999;3
Control.IV.11.13.17.40;Control;IV;11;13;17;40;NA;NA;NA;2004;55.8292;999;30;1;10;1;35.5092;999;31
Control.IV.11.13.27.48;Control;IV;11;13;27;48;NA;NA;NA;2004;55.8292;999;18;1;6;1;35.5092;999;4
Control.V.15.1.57.50;Control;V;15;1;57;50;NA;NA;NA;2004;55.8292;8;20;1;3;1;35.5092;9;30
Control.V.15.5.37.12;Control;V;15;5;37;12;NA;NA;NA;2004;55.8292;2;1;0;NA;1;35.5092;3;2
Control.VI.18.2.0.75;Control;VI;18;2;0;75;NA;NA;NA;2004;55.8292;1;3;0;NA;1;35.5092;2;4
Control.VI.18.2.4.8;Control;VI;18;2;4;8;NA;NA;NA;2004;55.8292;999;57;1;9;1;35.5092;999;13
Control.VI.18.2.25.5;Control;VI;18;2;25;5;NA;NA;NA;2004;55.8292;4;11;0;NA;1;35.5092;5;13
Control.VI.18.2.27.16;Control;VI;18;2;27;16;NA;NA;NA;2004;55.8292;8;79;1;31;1;35.5092;9;67
Control.VI.18.2.33.10;Control;VI;18;2;33;10;NA;NA;NA;2004;55.8292;4;5;1;1;1;35.5092;5;8
Control.VI.18.2.64.85;Control;VI;18;2;64;85;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;4
Control.VI.18.2.65.82;Control;VI;18;2;65;82;NA;NA;NA;2004;55.8292;1;2;0;NA;1;35.5092;2;7
Control.VI.18.2.66.34;Control;VI;18;2;66;34;NA;NA;NA;2004;55.8292;8;27;1;1;1;35.5092;9;26
Control.VI.18.2.66.76;Control;VI;18;2;66;76;NA;NA;NA;2004;55.8292;1;1;0;NA;0;35.5092;NA;NA
Control.VI.18.2.70.77;Control;VI;18;2;70;77;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;4
Control.VI.18.2.80.80;Control;VI;18;2;80;80;NA;NA;NA;2004;55.8292;1;2;0;NA;1;35.5092;2;4
Control.VI.18.2.89.11;Control;VI;18;2;89;11;NA;NA;NA;2004;55.8292;8;16;1;3;1;35.5092;9;18
Control.VI.18.3.22.35;Control;VI;18;3;22;35;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.VI.18.3.22.41;Control;VI;18;3;22;41;NA;NA;NA;2004;55.8292;999;17;1;6;1;35.5092;999;15
Control.VI.18.3.23.28;Control;VI;18;3;23;28;NA;NA;NA;2004;55.8292;8;16;1;1;1;35.5092;9;11
Control.VI.18.3.24.23;Control;VI;18;3;24;23;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.VI.18.3.39.50;Control;VI;18;3;39;50;NA;NA;NA;2004;55.8292;8;11;1;1;1;35.5092;9;11
Control.VI.18.3.42.38;Control;VI;18;3;42;38;NA;NA;NA;2004;55.8292;8;17;0;NA;1;35.5092;9;17
Control.VI.18.3.46.69;Control;VI;18;3;46;69;NA;NA;NA;2004;55.8292;8;11;1;2;1;35.5092;9;9
Control.VI.18.3.49.69;Control;VI;18;3;49;69;NA;NA;NA;2004;55.8292;8;15;0;NA;1;35.5092;9;3
Control.VI.18.3.50.90;Control;VI;18;3;50;90;NA;NA;NA;2004;55.8292;8;20;1;1;1;35.5092;9;20
Control.VI.18.3.53.29;Control;VI;18;3;53;29;NA;NA;NA;2004;55.8292;2;1;0;NA;1;35.5092;3;2
Control.VI.18.3.54.48;Control;VI;18;3;54;48;NA;NA;NA;2004;55.8292;999;47;1;2;1;35.5092;999;36
Control.VI.18.3.55.82;Control;VI;18;3;55;82;NA;NA;NA;2004;55.8292;2;13;0;NA;1;35.5092;3;19
Control.VI.18.3.59.83;Control;VI;18;3;59;83;NA;NA;NA;2004;55.8292;1;2;0;NA;1;35.5092;2;4
Control.VI.18.3.65.80;Control;VI;18;3;65;80;NA;NA;NA;2004;55.8292;2;24;0;NA;1;35.5092;3;22
Control.VI.18.3.78.47;Control;VI;18;3;78;47;NA;NA;NA;2004;55.8292;8;10;0;NA;1;35.5092;9;8
Control.VI.18.3.79.5;Control;VI;18;3;79;5;NA;NA;NA;2004;55.8292;8;18;1;7;1;35.5092;9;17
Control.VI.18.3.100.72;Control;VI;18;3;100;72;NA;NA;NA;2004;55.8292;1;2;0;NA;0;35.5092;NA;NA
Control.VI.18.6.5.94;Control;VI;18;6;5;94;NA;NA;NA;2004;55.8292;6;39;1;5;1;35.5092;7;34
Control.VI.18.6.33.26;Control;VI;18;6;33;26;NA;NA;NA;2004;55.8292;2;8;0;NA;1;35.5092;3;9
Control.VI.18.6.39.47;Control;VI;18;6;39;47;At;147;-5;2004;55.8292;2;10;0;NA;1;35.5092;3;13
Control.VI.18.6.43.48;Control;VI;18;6;43;48;NA;NA;NA;2004;55.8292;2;10;0;NA;1;35.5092;3;10
Control.VI.18.6.75.64;Control;VI;18;6;75;64;NA;NA;NA;2004;55.8292;2;4;0;NA;0;35.5092;NA;NA
Control.VI.18.7.1.24;Control;VI;18;7;1;24;NA;NA;NA;2004;55.8292;999;51;1;8;1;35.5092;999;39
Control.VI.18.7.10.59;Control;VI;18;7;10;59;NA;NA;NA;2004;55.8292;8;31;1;1;1;35.5092;9;28
Control.VI.18.7.12.38;Control;VI;18;7;12;38;NA;NA;NA;2004;55.8292;999;33;1;3;1;35.5092;999;17
Control.VI.18.7.20.85;Control;VI;18;7;20;85;NA;NA;NA;2004;55.8292;999;18;1;3;1;35.5092;999;16
Control.VI.18.7.25.58;Control;VI;18;7;25;58;NA;NA;NA;2004;55.8292;999;16;1;5;1;35.5092;999;7
Control.VI.18.7.30.10;Control;VI;18;7;30;10;NA;NA;NA;2004;55.8292;NA;NA;NA;NA;NA;35.5092;1;1
Control.VI.18.7.42.17;Control;VI;18;7;42;17;NA;NA;NA;2004;55.8292;999;35;1;9;1;35.5092;999;30
Control.VI.18.7.43.8;Control;VI;18;7;43;8;NA;NA;NA;2004;55.8292;8;23;1;8;1;35.5092;9;27
Control.VI.18.7.46.68;Control;VI;18;7;46;68;NA;NA;NA;2004;55.8292;999;16;0;NA;1;35.5092;999;14
Control.VI.18.9.2.58;Control;VI;18;9;2;58;At;278;18;2004;55.8292;999;23;0;NA;1;35.5092;999;23
Control.VI.18.9.42.90;Control;VI;18;9;42;90;NA;NA;NA;2004;55.8292;5;16;0;NA;1;35.5092;6;17
Control.VI.18.9.59.31;Control;VI;18;9;59;31;NA;NA;NA;2004;55.8292;8;10;1;4;1;35.5092;9;12
Control.VI.18.9.69.70;Control;VI;18;9;69;70;NA;NA;NA;2004;55.8292;999;32;1;7;1;35.5092;999;32
Control.VI.18.9.97.13;Control;VI;18;9;97;13;NA;NA;NA;2004;55.8292;999;12;1;2;1;35.5092;999;13
Control.VI.18.12.29.80;Control;VI;18;12;29;80;NA;NA;NA;2004;55.8292;999;20;1;7;1;35.5092;999;14
Control.VI.18.12.83.30;Control;VI;18;12;83;30;NA;NA;NA;2004;55.8292;1;1;0;NA;1;35.5092;2;4
Control.VI.18.13.11.66;Control;VI;18;13;11;66;NA;NA;NA;2004;55.8292;8;23;1;5;0;35.5092;NA;NA
Control.VI.18.13.35.79;Control;VI;18;13;35;79;NA;NA;NA;2004;55.8292;1;2;0;NA;1;35.5092;2;3
Control.VI.18.13.42.88;Control;VI;18;13;42;88;NA;NA;NA;2004;55.8292;8;8;1;1;0;35.5092;NA;NA
Control.VI.18.13.53.87;Control;VI;18;13;53;87;NA;NA;NA;2004;55.8292;4;18;1;5;1;35.5092;5;23
Control.VI.18.13.55.38;Control;VI;18;13;55;38;NA;NA;NA;2004;55.8292;6;12;1;1;1;35.5092;7;9
Control.VI.18.13.58.61;Control;VI;18;13;58;61;NA;NA;NA;2004;55.8292;1;1;0;NA;1;35.5092;2;4
Control.VI.18.13.71.62;Control;VI;18;13;71;62;NA;NA;NA;2004;55.8292;8;28;1;13;1;35.5092;9;35
Control.I.3.3.65.25;Control;I;3;3;65;25;NA;NA;NA;2005;35.5092;1;4;0;NA;0;32.893;NA;NA
Control.II.5.4.40.35;Control;II;5;4;40;35;NA;NA;NA;2005;35.5092;7;25;1;8;1;32.893;8;14
Control.II.5.4.95.91;Control;II;5;4;95;91;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.II.5.5.85.48;Control;II;5;5;85;48;NA;NA;NA;2005;35.5092;2;2;0;NA;0;32.893;NA;NA
Control.II.5.5.85.54;Control;II;5;5;85;54;NA;NA;NA;2005;35.5092;2;1;0;NA;0;32.893;NA;NA
Control.II.5.6.33.79;Control;II;5;6;33;79;NA;NA;NA;2005;35.5092;7;19;1;5;1;32.893;8;16
Control.II.5.6.33.79;Control;II;5;6;33;79;NA;NA;NA;2005;35.5092;6;79;1;41;1;32.893;7;49
Control.II.5.9.12.23;Control;II;5;9;12;23;NA;NA;NA;2005;35.5092;1;1;0;NA;1;32.893;2;4
Control.II.5.9.25.17;Control;II;5;9;25;17;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.II.5.9.90.3;Control;II;5;9;90;3;NA;NA;NA;2005;35.5092;1;2;0;NA;0;32.893;NA;NA
Control.II.5.11.10.59;Control;II;5;11;10;59;NA;NA;NA;2005;35.5092;2;9;1;2;1;32.893;3;5
Control.II.5.11.91.33;Control;II;5;11;91;33;NA;NA;NA;2005;35.5092;1;3;0;NA;1;32.893;2;5
Control.II.5.12.65.50;Control;II;5;12;65;50;NA;NA;NA;2005;35.5092;3;20;0;NA;1;32.893;4;17
Control.III.9.1.44.47;Control;III;9;1;44;47;NA;NA;NA;2005;35.5092;1;2;0;NA;1;32.893;2;3
Control.III.9.1.82.56;Control;III;9;1;82;56;NA;NA;NA;2005;35.5092;9;32;1;6;1;32.893;10;27
Control.III.9.2.30.48;Control;III;9;2;30;48;NA;NA;NA;2005;35.5092;2;11;0;NA;1;32.893;3;9
Control.III.9.3.32.86;Control;III;9;3;32;86;NA;NA;NA;2005;35.5092;7;11;1;8;1;32.893;8;7
Control.III.9.3.47.18;Control;III;9;3;47;18;NA;NA;NA;2005;35.5092;7;41;1;14;1;32.893;8;39
Control.III.9.3.60.82;Control;III;9;3;60;82;NA;NA;NA;2005;35.5092;2;11;1;4;1;32.893;3;14
Control.III.9.3.90.46;Control;III;9;3;90;46;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.III.9.5.10.78;Control;III;9;5;10;78;NA;NA;NA;2005;35.5092;999;26;1;3;1;32.893;999;11
Control.III.9.5.25.59;Control;III;9;5;25;59;NA;NA;NA;2005;35.5092;999;29;1;9;1;32.893;999;11
Control.III.9.5.47.40;Control;III;9;5;47;40;NA;NA;NA;2005;35.5092;999;29;1;12;1;32.893;999;12
Control.III.9.5.61.14;Control;III;9;5;61;14;NA;NA;NA;2005;35.5092;9;23;1;2;1;32.893;10;16
Control.III.9.5.64.23;Control;III;9;5;64;23;NA;NA;NA;2005;35.5092;999;110;1;28;1;32.893;999;44
Control.III.9.5.72.11;Control;III;9;5;72;11;NA;NA;NA;2005;35.5092;7;26;1;9;1;32.893;8;9
Control.III.9.5.72.85;Control;III;9;5;72;85;NA;NA;NA;2005;35.5092;7;32;1;13;1;32.893;8;12
Control.III.9.5.73.14;Control;III;9;5;73;14;NA;NA;NA;2005;35.5092;7;45;1;9;1;32.893;8;21
