idNew;id;bald;gap;tag;fireYear;initial;year;TSLF;size;ontogeny;fec0;fec1;fec2;fec3;fec4;goSB;staySB;cov;surv;sizeNext;ontogenyNext;covNext
ID1B1G1-311;1;1;1;311;1967;1994;1994;27;18;0;0;0;0;0.001216;0.141421356;0.08234362;0.672;1481.836;1;2;0;1420.622
ID672B87G1-246;672;87;1;246;1986;1994;1994;8;18;0;0;0;0;0.000456;0.141421356;0.18750368;0.824;1481.836;1;17;0;1420.622
ID849B91G1-449;849;91;1;449;1986;1994;1994;8;18;0;1;11;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;22;0;1420.622
ID863B91G1-480;863;91;1;480;1986;1994;1994;8;18;0;1;4;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;26;0;1420.622
ID733B87G1-310;733;87;1;310;1986;1994;1994;8;18;0;1;4;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;27;0;1420.622
ID390B57G1-411;390;57;1;411;1993;1994;1994;1;18;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1481.836;1;34;0;1420.622
ID891B93G1-5;891;93;1;5;1972;1994;1994;22;18;0;1;7;14;0.000736;0.141421356;0.10581872;0.672;1481.836;1;36;0;1420.622
ID202B42G1-101;202;42;1;101;1993;1994;1994;1;18;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1481.836;1;38;0;1420.622
ID87B29G1-5017;87;29;1;5017;1985;1994;1994;9;18;0;0;0;0;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID107B29G1-5056;107;29;1;5056;1985;1994;1994;9;18;0;1;3;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID707B87G1-284;707;87;1;284;1986;1994;1994;8;18;0;1;13;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID737B88G1-82;737;88;1;82;1986;1994;1994;8;18;0;1;4;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID739B88G1-84;739;88;1;84;1986;1994;1994;8;18;0;1;43;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID754B88G1-99;754;88;1;99;1986;1994;1994;8;18;0;1;3;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID769B88G1-115;769;88;1;115;1986;1994;1994;8;18;0;1;2;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID773B88G1-119;773;88;1;119;1986;1994;1994;8;18;0;1;4;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID809B88G1-156;809;88;1;156;1986;1994;1994;8;18;0;1;8;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID722B87G1-299;722;87;1;299;1986;1994;1994;8;19;0;1;8;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;19;0;1420.622
ID823B91G1-410;823;91;1;410;1986;1994;1994;8;19;0;1;8;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;29;0;1420.622
ID132B32G1-171;132;32;1;171;1967;1994;1994;27;19;0;0;0;0;0.001216;0.141421356;0.08234362;0.672;1481.836;1;35;0;1420.622
ID757B88G1-102;757;88;1;102;1986;1994;1994;8;19;0;1;19;11;0.000456;0.141421356;0.18750368;0.824;1481.836;1;36;0;1420.622
ID235B42G1-136;235;42;1;136;1993;1994;1994;1;19;1;1;4;14;0.000904;0.141421356;0.09903614;0.636;1481.836;1;37;0;1420.622
ID544B62G1-30;544;62;1;30;1967;1994;1994;27;19;0;1;18;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;39;0;1420.622
ID701B87G1-278;701;87;1;278;1986;1994;1994;8;19;0;0;0;0;0.000456;0.141421356;0.18750368;0.824;1481.836;1;42;0;1420.622
ID541B62G1-27;541;62;1;27;1967;1994;1994;27;19;0;1;19;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;44;0;1420.622
ID239B42G1-140;239;42;1;140;1993;1994;1994;1;19;1;1;6;14;0.000904;0.141421356;0.09903614;0.636;1481.836;1;50;0;1420.622
ID302B50G1-193;302;50;1;193;1993;1994;1994;1;19;1;1;9;12;0.000904;0.141421356;0.09903614;0.636;1481.836;1;52;0;1420.622
ID756B88G1-101;756;88;1;101;1986;1994;1994;8;19;0;1;14;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID255B42G1-156;255;42;1;156;1993;1994;1994;1;20;1;1;11;14;0.000904;0.141421356;0.09903614;0.636;1481.836;1;32;0;1420.622
ID822B91G1-409;822;91;1;409;1986;1994;1994;8;20;0;1;32;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;34;0;1420.622
ID234B42G1-135;234;42;1;135;1993;1994;1994;1;20;1;1;4;14;0.000904;0.141421356;0.09903614;0.636;1481.836;1;39;0;1420.622
ID775B88G1-121;775;88;1;121;1986;1994;1994;8;20;0;1;16;11;0.000456;0.141421356;0.18750368;0.824;1481.836;1;41;0;1420.622
ID738B88G1-83;738;88;1;83;1986;1994;1994;8;20;0;1;59;11;0.000456;0.141421356;0.18750368;0.824;1481.836;1;42;0;1420.622
ID386B57G1-405;386;57;1;405;1993;1994;1994;1;20;1;1;19;13;0.000904;0.141421356;0.09903614;0.636;1481.836;1;43;0;1420.622
ID990B103G1-94;990;103;1;94;1986;1994;1994;8;20;0;1;8;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;44;0;1420.622
ID388B57G1-407;388;57;1;407;1993;1994;1994;1;20;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1481.836;1;51;0;1420.622
ID236B42G1-137;236;42;1;137;1993;1994;1994;1;20;1;1;7;14;0.000904;0.141421356;0.09903614;0.636;1481.836;1;55;0;1420.622
ID71B29G1-25;71;29;1;25;1985;1994;1994;9;20;0;1;13;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID75B29G1-5002;75;29;1;5002;1985;1994;1994;9;20;0;1;3;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID109B29G1-5058;109;29;1;5058;1985;1994;1994;9;20;0;1;4;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID784B88G1-130;784;88;1;130;1986;1994;1994;8;20;0;1;61;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID786B88G1-132;786;88;1;132;1986;1994;1994;8;20;0;1;57;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID796B88G1-142;796;88;1;142;1986;1994;1994;8;20;0;1;46;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID826B91G1-414;826;91;1;414;1986;1994;1994;8;21;0;1;13;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;20;0;1420.622
ID667B87G1-241;667;87;1;241;1986;1994;1994;8;21;0;1;42;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;42;0;1420.622
ID534B62G1-20;534;62;1;20;1967;1994;1994;27;21;0;0;0;0;0.001216;0.141421356;0.08234362;0.672;1481.836;1;43;0;1420.622
ID73B29G1-46;73;29;1;46;1985;1994;1994;9;21;0;1;17;12;0.000424;0.141421356;0.18934606;0.824;1481.836;1;44;0;1420.622
ID841B91G1-438;841;91;1;438;1986;1994;1994;8;21;0;1;12;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;45;0;1420.622
ID801B88G1-148;801;88;1;148;1986;1994;1994;8;21;0;1;56;11;0.000456;0.141421356;0.18750368;0.824;1481.836;1;46;0;1420.622
ID173B32G1-483;173;32;1;483;1967;1994;1994;27;21;0;0;0;0;0.001216;0.141421356;0.08234362;0.672;1481.836;1;53;0;1420.622
ID294B50G1-184;294;50;1;184;1993;1994;1994;1;21;1;1;8;12;0.000904;0.141421356;0.09903614;0.636;1481.836;1;62;0;1420.622
ID79B29G1-5006;79;29;1;5006;1985;1994;1994;9;21;0;1;13;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID80B29G1-5007;80;29;1;5007;1985;1994;1994;9;21;0;1;3;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID181B32G1-491;181;32;1;491;1967;1994;1994;27;21;0;0;0;0;0.001216;0.141421356;0.08234362;0.672;1481.836;0;NA;NA;1420.622
ID689B87G1-266;689;87;1;266;1986;1994;1994;8;21;0;1;12;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID709B87G1-286;709;87;1;286;1986;1994;1994;8;21;0;1;7;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID755B88G1-100;755;88;1;100;1986;1994;1994;8;21;0;1;25;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID765B88G1-111;765;88;1;111;1986;1994;1994;8;21;0;1;37;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID168B32G1-398;168;32;1;398;1967;1994;1994;27;22;0;1;4;14;0.001216;0.141421356;0.08234362;0.672;1481.836;1;29;0;1420.622
ID732B87G1-309;732;87;1;309;1986;1994;1994;8;22;0;1;17;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;36;0;1420.622
ID827B91G1-416;827;91;1;416;1986;1994;1994;8;22;0;1;26;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;36;0;1420.622
ID729B87G1-306;729;87;1;306;1986;1994;1994;8;22;0;1;12;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;42;0;1420.622
ID385B57G1-404;385;57;1;404;1993;1994;1994;1;22;1;1;47;13;0.000904;0.141421356;0.09903614;0.636;1481.836;1;47;0;1420.622
ID233B42G1-134;233;42;1;134;1993;1994;1994;1;22;1;1;8;14;0.000904;0.141421356;0.09903614;0.636;1481.836;1;51;0;1420.622
ID762B88G1-108;762;88;1;108;1986;1994;1994;8;22;0;1;32;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID800B88G1-147;800;88;1;147;1986;1994;1994;8;22;0;1;40;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID864B91G1-5406;864;91;1;5406;1986;1994;1994;8;22;0;1;25;12;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID760B88G1-106;760;88;1;106;1986;1994;1994;8;23;0;1;21;11;0.000456;0.141421356;0.18750368;0.824;1481.836;1;30;0;1420.622
ID988B103G1-92;988;103;1;92;1986;1994;1994;8;23;0;0;0;0;0.000456;0.141421356;0.18750368;0.824;1481.836;1;30;0;1420.622
ID289B50G1-179;289;50;1;179;1993;1994;1994;1;23;1;1;5;12;0.000904;0.141421356;0.09903614;0.636;1481.836;1;38;0;1420.622
ID985B103G1-88;985;103;1;88;1986;1994;1994;8;23;0;0;0;0;0.000456;0.141421356;0.18750368;0.824;1481.836;1;39;0;1420.622
ID890B93G1-4;890;93;1;4;1972;1994;1994;22;23;0;1;13;14;0.000736;0.141421356;0.10581872;0.672;1481.836;1;41;0;1420.622
ID893B93G1-7;893;93;1;7;1972;1994;1994;22;23;0;1;14;14;0.000736;0.141421356;0.10581872;0.672;1481.836;1;41;0;1420.622
ID389B57G1-409;389;57;1;409;1993;1994;1994;1;23;1;1;10;13;0.000904;0.141421356;0.09903614;0.636;1481.836;1;42;0;1420.622
ID535B62G1-21;535;62;1;21;1967;1994;1994;27;23;0;1;18;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;49;0;1420.622
ID96B29G1-5039;96;29;1;5039;1985;1994;1994;9;23;0;1;54;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID131B32G1-170;131;32;1;170;1967;1994;1994;27;23;0;1;1;14;0.001216;0.141421356;0.08234362;0.672;1481.836;0;NA;NA;1420.622
ID706B87G1-283;706;87;1;283;1986;1994;1994;8;23;0;1;5;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID718B87G1-295;718;87;1;295;1986;1994;1994;8;23;0;1;39;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID758B88G1-104;758;88;1;104;1986;1994;1994;8;23;0;1;19;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID807B88G1-154;807;88;1;154;1986;1994;1994;8;23;0;1;42;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID203B42G1-102;203;42;1;102;1993;1994;1994;1;24;1;1;13;14;0.000904;0.141421356;0.09903614;0.636;1481.836;1;38;0;1420.622
ID391B57G1-461;391;57;1;461;1993;1994;1994;1;24;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1481.836;1;51;0;1420.622
ID383B57G1-402;383;57;1;402;1993;1994;1994;1;24;1;1;64;13;0.000904;0.141421356;0.09903614;0.636;1481.836;1;52;0;1420.622
ID384B57G1-403;384;57;1;403;1993;1994;1994;1;24;1;1;88;13;0.000904;0.141421356;0.09903614;0.636;1481.836;1;58;0;1420.622
ID108B29G1-5057;108;29;1;5057;1985;1994;1994;9;24;0;1;28;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID169B32G1-399;169;32;1;399;1967;1994;1994;27;25;0;0;0;0;0.001216;0.141421356;0.08234362;0.672;1481.836;1;32;0;1420.622
ID724B87G1-301;724;87;1;301;1986;1994;1994;8;25;0;1;13;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;35;0;1420.622
ID259B42G1-160;259;42;1;160;1993;1994;1994;1;25;1;1;19;14;0.000904;0.141421356;0.09903614;0.636;1481.836;1;38;0;1420.622
ID123B32G1-162;123;32;1;162;1967;1994;1994;27;25;0;1;12;14;0.001216;0.141421356;0.08234362;0.672;1481.836;1;39;0;1420.622
ID231B42G1-132;231;42;1;132;1993;1994;1994;1;25;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1481.836;1;47;0;1420.622
ID394B57G1-5410;394;57;1;5410;1993;1994;1994;1;25;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1481.836;0;NA;NA;1420.622
ID712B87G1-289;712;87;1;289;1986;1994;1994;8;25;0;1;42;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID813B88G1-160;813;88;1;160;1986;1994;1994;8;25;0;1;59;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID555B62G1-45;555;62;1;45;1967;1994;1994;27;26;0;1;26;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;35;0;1420.622
ID676B87G1-250;676;87;1;250;1986;1994;1994;8;26;0;1;12;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;37;0;1420.622
ID717B87G1-294;717;87;1;294;1986;1994;1994;8;26;0;1;27;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;37;0;1420.622
ID528B62G1-10;528;62;1;10;1967;1994;1994;27;26;0;1;45;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;39;0;1420.622
ID67B29G1-1;67;29;1;1;1985;1994;1994;9;26;0;1;17;12;0.000424;0.141421356;0.18934606;0.824;1481.836;1;41;0;1420.622
ID834B91G1-428;834;91;1;428;1986;1994;1994;8;26;0;1;12;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;41;0;1420.622
ID983B103G1-84;983;103;1;84;1986;1994;1994;8;26;0;1;8;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;44;0;1420.622
ID113B29G1-5063;113;29;1;5063;1985;1994;1994;9;26;0;1;66;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID448B59G1-306;448;59;1;306;1968;1994;1994;26;26;0;1;122;13;0.001104;0.141421356;0.08419664;0.672;1481.836;0;NA;NA;1420.622
ID451B59G1-309;451;59;1;309;1968;1994;1994;26;26;0;1;45;13;0.001104;0.141421356;0.08419664;0.672;1481.836;0;NA;NA;1420.622
ID713B87G1-290;713;87;1;290;1986;1994;1994;8;26;0;1;21;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID714B87G1-291;714;87;1;291;1986;1994;1994;8;26;0;1;25;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID782B88G1-128;782;88;1;128;1986;1994;1994;8;26;0;1;73;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID808B88G1-155;808;88;1;155;1986;1994;1994;8;26;0;1;61;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID774B88G1-120;774;88;1;120;1986;1994;1994;8;27;0;1;84;11;0.000456;0.141421356;0.18750368;0.824;1481.836;1;30;0;1420.622
ID818B91G1-404;818;91;1;404;1986;1994;1994;8;27;0;1;24;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;30;0;1420.622
ID819B91G1-405;819;91;1;405;1986;1994;1994;8;27;0;1;46;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;30;0;1420.622
ID258B42G1-159;258;42;1;159;1993;1994;1994;1;27;1;1;19;14;0.000904;0.141421356;0.09903614;0.636;1481.836;1;42;0;1420.622
ID668B87G1-242;668;87;1;242;1986;1994;1994;8;27;0;1;41;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;56;0;1420.622
ID112B29G1-5062;112;29;1;5062;1985;1994;1994;9;27;0;1;35;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID116B29G1-5067;116;29;1;5067;1985;1994;1994;9;27;0;1;65;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID688B87G1-264;688;87;1;264;1986;1994;1994;8;27;0;1;65;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID727B87G1-304;727;87;1;304;1986;1994;1994;8;27;0;1;17;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID731B87G1-308;731;87;1;308;1986;1994;1994;8;27;0;1;24;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID783B88G1-129;783;88;1;129;1986;1994;1994;8;27;0;1;52;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID814B88G1-5146;814;88;1;5146;1986;1994;1994;8;27;0;1;70;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID540B62G1-26;540;62;1;26;1967;1994;1994;27;28;0;1;32;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;1;0;1420.622
ID832B91G1-425;832;91;1;425;1986;1994;1994;8;28;0;1;25;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;21;0;1420.622
ID839B91G1-434;839;91;1;434;1986;1994;1994;8;28;0;1;11;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;37;0;1420.622
ID178B32G1-488;178;32;1;488;1967;1994;1994;27;28;0;1;13;14;0.001216;0.141421356;0.08234362;0.672;1481.836;1;38;0;1420.622
ID673B87G1-247;673;87;1;247;1986;1994;1994;8;28;0;1;32;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;39;0;1420.622
ID160B32G1-390;160;32;1;390;1967;1994;1994;27;28;0;1;21;14;0.001216;0.141421356;0.08234362;0.672;1481.836;1;42;0;1420.622
ID295B50G1-185;295;50;1;185;1993;1994;1994;1;28;1;1;31;12;0.000904;0.141421356;0.09903614;0.636;1481.836;1;48;0;1420.622
ID537B62G1-23;537;62;1;23;1967;1994;1994;27;28;0;1;7;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;59;0;1420.622
ID981B103G1-82;981;103;1;82;1986;1994;1994;8;28;0;1;119;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;60;0;1420.622
ID704B87G1-281;704;87;1;281;1986;1994;1994;8;28;0;1;15;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID747B88G1-92;747;88;1;92;1986;1994;1994;8;28;0;1;102;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID764B88G1-110;764;88;1;110;1986;1994;1994;8;28;0;1;85;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID794B88G1-140;794;88;1;140;1986;1994;1994;8;28;0;1;43;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID553B62G1-42;553;62;1;42;1967;1994;1994;27;29;0;1;36;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;28;0;1420.622
ID860B91G1-477;860;91;1;477;1986;1994;1994;8;29;0;1;19;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;28;0;1420.622
ID994B103G1-98;994;103;1;98;1986;1994;1994;8;29;0;1;48;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;41;0;1420.622
ID693B87G1-270;693;87;1;270;1986;1994;1994;8;29;0;1;15;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;45;0;1420.622
ID740B88G1-85;740;88;1;85;1986;1994;1994;8;29;0;1;91;11;0.000456;0.141421356;0.18750368;0.824;1481.836;1;46;0;1420.622
ID136B32G1-175;136;32;1;175;1967;1994;1994;27;29;0;1;2;14;0.001216;0.141421356;0.08234362;0.672;1481.836;1;48;0;1420.622
ID129B32G1-168;129;32;1;168;1967;1994;1994;27;29;0;1;2;14;0.001216;0.141421356;0.08234362;0.672;1481.836;1;49;0;1420.622
ID82B29G1-5009;82;29;1;5009;1985;1994;1994;9;29;0;1;65;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID530B62G1-15;530;62;1;15;1967;1994;1994;27;29;0;1;63;11;0.001216;0.141421356;0.08234362;0.672;1481.836;0;NA;NA;1420.622
ID715B87G1-292;715;87;1;292;1986;1994;1994;8;29;0;1;15;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID777B88G1-123;777;88;1;123;1986;1994;1994;8;29;0;1;116;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID792B88G1-138;792;88;1;138;1986;1994;1994;8;29;0;1;169;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID720B87G1-297;720;87;1;297;1986;1994;1994;8;30;0;1;83;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;31;0;1420.622
ID850B91G1-450;850;91;1;450;1986;1994;1994;8;30;0;1;33;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;34;0;1420.622
ID659B87G1-233;659;87;1;233;1986;1994;1994;8;30;0;1;54;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;37;0;1420.622
ID825B91G1-413;825;91;1;413;1986;1994;1994;8;30;0;1;76;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;43;0;1420.622
ID532B62G1-18;532;62;1;18;1967;1994;1994;27;30;0;1;95;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;49;0;1420.622
ID69B29G1-12;69;29;1;12;1985;1994;1994;9;30;0;1;48;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID118B29G1-5069;118;29;1;5069;1985;1994;1994;9;30;0;1;64;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
ID708B87G1-285;708;87;1;285;1986;1994;1994;8;30;0;1;110;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID761B88G1-107;761;88;1;107;1986;1994;1994;8;30;0;1;114;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID770B88G1-116;770;88;1;116;1986;1994;1994;8;30;0;1;163;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID791B88G1-137;791;88;1;137;1986;1994;1994;8;30;0;1;186;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID663B87G1-237;663;87;1;237;1986;1994;1994;8;31;0;1;88;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;32;0;1420.622
ID894B93G1-9;894;93;1;9;1972;1994;1994;22;31;0;1;35;14;0.000736;0.141421356;0.10581872;0.672;1481.836;1;32;0;1420.622
ID525B62G1-5;525;62;1;5;1967;1994;1994;27;31;0;1;44;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;35;0;1420.622
ID828B91G1-417;828;91;1;417;1986;1994;1994;8;31;0;1;78;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;42;0;1420.622
ID185B32G1-495;185;32;1;495;1967;1994;1994;27;31;0;1;31;14;0.001216;0.141421356;0.08234362;0.672;1481.836;1;44;0;1420.622
ID130B32G1-169;130;32;1;169;1967;1994;1994;27;31;0;1;21;14;0.001216;0.141421356;0.08234362;0.672;1481.836;0;NA;NA;1420.622
ID721B87G1-298;721;87;1;298;1986;1994;1994;8;31;0;1;82;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID725B87G1-302;725;87;1;302;1986;1994;1994;8;31;0;1;64;13;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID771B88G1-117;771;88;1;117;1986;1994;1994;8;31;0;1;184;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID805B88G1-152;805;88;1;152;1986;1994;1994;8;31;0;1;86;11;0.000456;0.141421356;0.18750368;0.824;1481.836;0;NA;NA;1420.622
ID987B103G1-90;987;103;1;90;1986;1994;1994;8;32;0;1;64;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;23;0;1420.622
ID730B87G1-307;730;87;1;307;1986;1994;1994;8;32;0;1;1;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;24;0;1420.622
ID995B103G1-99;995;103;1;99;1986;1994;1994;8;32;0;1;49;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;31;0;1420.622
ID845B91G1-442;845;91;1;442;1986;1994;1994;8;32;0;1;331;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;32;0;1420.622
ID70B29G1-16;70;29;1;16;1985;1994;1994;9;32;0;1;41;12;0.000424;0.141421356;0.18934606;0.824;1481.836;1;35;0;1420.622
ID527B62G1-7;527;62;1;7;1967;1994;1994;27;32;0;1;49;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;36;0;1420.622
ID858B91G1-475;858;91;1;475;1986;1994;1994;8;32;0;1;25;12;0.000456;0.141421356;0.18750368;0.824;1481.836;1;37;0;1420.622
ID526B62G1-6;526;62;1;6;1967;1994;1994;27;32;0;1;49;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;40;0;1420.622
ID695B87G1-272;695;87;1;272;1986;1994;1994;8;32;0;1;72;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;41;0;1420.622
ID548B62G1-37;548;62;1;37;1967;1994;1994;27;32;0;1;49;11;0.001216;0.141421356;0.08234362;0.672;1481.836;1;42;0;1420.622
ID749B88G1-94;749;88;1;94;1986;1994;1994;8;32;0;1;40;11;0.000456;0.141421356;0.18750368;0.824;1481.836;1;48;0;1420.622
ID684B87G1-258;684;87;1;258;1986;1994;1994;8;32;0;1;27;13;0.000456;0.141421356;0.18750368;0.824;1481.836;1;52;0;1420.622
ID387B57G1-406;387;57;1;406;1993;1994;1994;1;32;1;1;39;13;0.000904;0.141421356;0.09903614;0.636;1481.836;1;55;0;1420.622
ID105B29G1-5054;105;29;1;5054;1985;1994;1994;9;32;0;1;40;12;0.000424;0.141421356;0.18934606;0.824;1481.836;0;NA;NA;1420.622
