ID;treatment;site;plot;quadrat;x;y;shrub;compass;distance;year;Pnow;Anow;sizeNow;fecNow;Pnext;Anext;sizeNext;fecNext
Control.VI.18.2.73.92;Control;VI;18;2;73;92;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.75.15;Control;VI;18;2;75;15;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.80.50;Control;VI;18;2;80;50;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.80.53;Control;VI;18;2;80;53;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.80.80;Control;VI;18;2;80;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;1;2;0
Control.VI.18.2.81.45;Control;VI;18;2;81;45;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.84.49;Control;VI;18;2;84;49;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.84.66;Control;VI;18;2;84;66;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.85.17;Control;VI;18;2;85;17;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.85.72;Control;VI;18;2;85;72;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.87.53;Control;VI;18;2;87;53;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.89.11;Control;VI;18;2;89;11;NA;NA;NA;2003;22.3266;7;7;0;55.8292;8;16;3
Control.VI.18.2.90.91;Control;VI;18;2;90;91;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.91.5;Control;VI;18;2;91;5;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.93.9;Control;VI;18;2;93;9;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.94.12;Control;VI;18;2;94;12;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.95.14;Control;VI;18;2;95;14;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.95.15;Control;VI;18;2;95;15;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.96.8;Control;VI;18;2;96;8;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.99.20;Control;VI;18;2;99;20;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.99.40;Control;VI;18;2;99;40;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.100.99;Control;VI;18;2;100;99;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.2.70.70;Control;VI;18;70;70;99;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.0.59;Control;VI;18;3;0;59;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.3.79;Control;VI;18;3;3;79;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.7.56;Control;VI;18;3;7;56;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.7.61;Control;VI;18;3;7;61;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.7.63;Control;VI;18;3;7;63;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.9.27;Control;VI;18;3;9;27;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.10.61;Control;VI;18;3;10;61;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.10.62;Control;VI;18;3;10;62;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.12.69;Control;VI;18;3;12;69;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.12.80;Control;VI;18;3;12;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.13.73;Control;VI;18;3;13;73;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.16.42;Control;VI;18;3;16;42;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.18.32;Control;VI;18;3;18;32;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.18.91;Control;VI;18;3;18;91;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.19.10;Control;VI;18;3;19;10;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.21.69;Control;VI;18;3;21;69;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.22.35;Control;VI;18;3;22;35;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.22.41;Control;VI;18;3;22;41;NA;NA;NA;2003;22.3266;999;6;0;55.8292;999;17;6
Control.VI.18.3.23.10;Control;VI;18;3;23;10;Cn;315;-15;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.23.28;Control;VI;18;3;23;28;NA;NA;NA;2003;22.3266;7;9;0;55.8292;8;16;1
Control.VI.18.3.23.35;Control;VI;18;3;23;35;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.24.23;Control;VI;18;3;24;23;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.24.62;Control;VI;18;3;24;62;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.27.26;Control;VI;18;3;27;26;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.30.44;Control;VI;18;3;30;44;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.30.45;Control;VI;18;3;30;45;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.30.45;Control;VI;18;3;30;45;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.32.18;Control;VI;18;3;32;18;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.33.9;Control;VI;18;3;33;9;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.33.22;Control;VI;18;3;33;22;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.33.48;Control;VI;18;3;33;48;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.34.23;Control;VI;18;3;34;23;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.35.45;Control;VI;18;3;35;45;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.35.45;Control;VI;18;3;35;45;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.35.45;Control;VI;18;3;35;45;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.36.43;Control;VI;18;3;36;43;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.38.99;Control;VI;18;3;38;99;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.39.40;Control;VI;18;3;39;40;NA;NA;NA;2003;22.3266;1;1;0;55.8292;NA;NA;NA
Control.VI.18.3.39.46;Control;VI;18;3;39;46;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.39.50;Control;VI;18;3;39;50;NA;NA;NA;2003;22.3266;7;10;1;55.8292;8;11;1
Control.VI.18.3.40.97;Control;VI;18;3;40;97;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.42.38;Control;VI;18;3;42;38;NA;NA;NA;2003;22.3266;7;18;0;55.8292;8;17;0
Control.VI.18.3.42.45;Control;VI;18;3;42;45;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.42.65;Control;VI;18;3;42;65;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.43.71;Control;VI;18;3;43;71;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.44.81;Control;VI;18;3;44;81;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.46.19;Control;VI;18;3;46;19;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.46.24;Control;VI;18;3;46;24;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.46.40;Control;VI;18;3;46;40;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.46.50;Control;VI;18;3;46;50;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.46.69;Control;VI;18;3;46;69;NA;NA;NA;2003;22.3266;7;4;0;55.8292;8;11;2
Control.VI.18.3.47.72;Control;VI;18;3;47;72;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.48.40;Control;VI;18;3;48;40;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.49.69;Control;VI;18;3;49;69;NA;NA;NA;2003;22.3266;7;11;0;55.8292;8;15;0
Control.VI.18.3.49.75;Control;VI;18;3;49;75;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.50.90;Control;VI;18;3;50;90;NA;NA;NA;2003;22.3266;7;9;0;55.8292;8;20;1
Control.VI.18.3.52.32;Control;VI;18;3;52;32;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.52.78;Control;VI;18;3;52;78;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.53.29;Control;VI;18;3;53;29;NA;NA;NA;2003;22.3266;1;1;0;55.8292;2;1;0
Control.VI.18.3.53.70;Control;VI;18;3;53;70;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.54.48;Control;VI;18;3;54;48;NA;NA;NA;2003;22.3266;999;36;0;55.8292;999;47;2
Control.VI.18.3.55.82;Control;VI;18;3;55;82;NA;NA;NA;2003;22.3266;1;6;0;55.8292;2;13;0
Control.VI.18.3.56.84;Control;VI;18;3;56;84;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.59.83;Control;VI;18;3;59;83;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;1;2;0
Control.VI.18.3.60.27;Control;VI;18;3;60;27;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.60.27;Control;VI;18;3;60;27;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.60.99;Control;VI;18;3;60;99;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.63.38;Control;VI;18;3;63;38;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.64.81;Control;VI;18;3;64;81;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.65.36;Control;VI;18;3;65;36;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.65.80;Control;VI;18;3;65;80;NA;NA;NA;2003;22.3266;1;12;0;55.8292;2;24;0
Control.VI.18.3.66.38;Control;VI;18;3;66;38;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.67.3;Control;VI;18;3;67;3;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.67.98;Control;VI;18;3;67;98;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.68.60;Control;VI;18;3;68;60;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.70.43;Control;VI;18;3;70;43;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.71.32;Control;VI;18;3;71;32;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.71.52;Control;VI;18;3;71;52;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.72.39;Control;VI;18;3;72;39;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.78.47;Control;VI;18;3;78;47;NA;NA;NA;2003;22.3266;7;9;0;55.8292;8;10;0
Control.VI.18.3.79.5;Control;VI;18;3;79;5;NA;NA;NA;2003;22.3266;7;18;0;55.8292;8;18;7
Control.VI.18.3.80.48;Control;VI;18;3;80;48;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.82.9;Control;VI;18;3;82;9;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.83.40;Control;VI;18;3;83;40;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.87.10;Control;VI;18;3;87;10;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.92.10;Control;VI;18;3;92;10;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.96.60;Control;VI;18;3;96;60;NA;NA;NA;2003;22.3266;1;1;0;55.8292;NA;NA;NA
Control.VI.18.3.98.36;Control;VI;18;3;98;36;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.3.100.72;Control;VI;18;3;100;72;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;1;2;0
Control.VI.18.6.5.94;Control;VI;18;6;5;94;NA;NA;NA;2003;22.3266;5;19;0;55.8292;6;39;5
Control.VI.18.6.20.20;Control;VI;18;6;20;20;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.6.33.26;Control;VI;18;6;33;26;NA;NA;NA;2003;22.3266;1;9;0;55.8292;2;8;0
Control.VI.18.6.37.66;Control;VI;18;6;37;66;Cn;230;2;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.6.39.47;Control;VI;18;6;39;47;At;147;-5;2003;22.3266;1;10;0;55.8292;2;10;0
Control.VI.18.6.43.48;Control;VI;18;6;43;48;NA;NA;NA;2003;22.3266;1;6;0;55.8292;2;10;0
Control.VI.18.6.75.64;Control;VI;18;6;75;64;NA;NA;NA;2003;22.3266;1;3;0;55.8292;2;4;0
Control.VI.18.7.0.32;Control;VI;18;7;0;32;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.0.32;Control;VI;18;7;0;32;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.0.75;Control;VI;18;7;0;75;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.1.24;Control;VI;18;7;1;24;NA;NA;NA;2003;22.3266;999;24;0;55.8292;999;51;8
Control.VI.18.7.8.74;Control;VI;18;7;8;74;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.10.30;Control;VI;18;7;10;30;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.10.59;Control;VI;18;7;10;59;NA;NA;NA;2003;22.3266;7;18;0;55.8292;8;31;1
Control.VI.18.7.12.38;Control;VI;18;7;12;38;NA;NA;NA;2003;22.3266;999;16;0;55.8292;999;33;3
Control.VI.18.7.17.38;Control;VI;18;7;17;38;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.19.30;Control;VI;18;7;19;30;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.19.71;Control;VI;18;7;19;71;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.20.30;Control;VI;18;7;20;30;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.20.75;Control;VI;18;7;20;75;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.20.75;Control;VI;18;7;20;75;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.20.80;Control;VI;18;7;20;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.20.85;Control;VI;18;7;20;85;NA;NA;NA;2003;22.3266;999;9;0;55.8292;999;18;3
Control.VI.18.7.20.96;Control;VI;18;7;20;96;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.21.96;Control;VI;18;7;21;96;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.23.80;Control;VI;18;7;23;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.25.58;Control;VI;18;7;25;58;NA;NA;NA;2003;22.3266;999;9;0;55.8292;999;16;5
Control.VI.18.7.27.38;Control;VI;18;7;27;38;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.27.59;Control;VI;18;7;27;59;At;105;-5;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.30.10;Control;VI;18;7;30;10;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.35.59;Control;VI;18;7;35;59;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.40.45;Control;VI;18;7;40;45;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.40.65;Control;VI;18;7;40;65;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.42.17;Control;VI;18;7;42;17;NA;NA;NA;2003;22.3266;999;8;0;55.8292;999;35;9
Control.VI.18.7.42.97;Control;VI;18;7;42;97;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.43.8;Control;VI;18;7;43;8;NA;NA;NA;2003;22.3266;7;16;0;55.8292;8;23;8
Control.VI.18.7.45.20;Control;VI;18;7;45;20;NA;NA;NA;2003;22.3266;4;11;0;55.8292;NA;NA;NA
Control.VI.18.7.45.36;Control;VI;18;7;45;36;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.46.68;Control;VI;18;7;46;68;NA;NA;NA;2003;22.3266;999;15;0;55.8292;999;16;0
Control.VI.18.7.49.60;Control;VI;18;7;49;60;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.50.10;Control;VI;18;7;50;10;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.50.98;Control;VI;18;7;50;98;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.51.69;Control;VI;18;7;51;69;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.53.93;Control;VI;18;7;53;93;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.54.42;Control;VI;18;7;54;42;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.54.66;Control;VI;18;7;54;66;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.59.65;Control;VI;18;7;59;65;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.65.85;Control;VI;18;7;65;85;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.72.49;Control;VI;18;7;72;49;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.73.46;Control;VI;18;7;73;46;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.74.56;Control;VI;18;7;74;56;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.76.40;Control;VI;18;7;76;40;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.77.52;Control;VI;18;7;77;52;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.77.67;Control;VI;18;7;77;67;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.79.70;Control;VI;18;7;79;70;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.85.58;Control;VI;18;7;85;58;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.87.67;Control;VI;18;7;87;67;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.98.85;Control;VI;18;7;98;85;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.7.40.20;Control;VI;18;7;40;20;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.2.58;Control;VI;18;9;2;58;At;278;18;2003;22.3266;999;12;0;55.8292;999;23;0
Control.VI.18.9.10.80;Control;VI;18;9;10;80;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.18.90;Control;VI;18;9;18;90;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.27.93;Control;VI;18;9;27;93;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.38.96;Control;VI;18;9;38;96;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.39.44;Control;VI;18;9;39;44;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.42.90;Control;VI;18;9;42;90;NA;NA;NA;2003;22.3266;4;21;0;55.8292;5;16;0
Control.VI.18.9.43.78;Control;VI;18;9;43;78;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.51.21;Control;VI;18;9;51;21;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.51.87;Control;VI;18;9;51;87;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.52.12;Control;VI;18;9;52;12;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.53.92;Control;VI;18;9;53;92;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.57.39;Control;VI;18;9;57;39;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.58.65;Control;VI;18;9;58;65;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.59.31;Control;VI;18;9;59;31;NA;NA;NA;2003;22.3266;7;10;0;55.8292;8;10;4
Control.VI.18.9.60.95;Control;VI;18;9;60;95;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.66.44;Control;VI;18;9;66;44;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.66.93;Control;VI;18;9;66;93;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.69.70;Control;VI;18;9;69;70;NA;NA;NA;2003;22.3266;999;14;0;55.8292;999;32;7
Control.VI.18.9.77.87;Control;VI;18;9;77;87;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.79.31;Control;VI;18;9;79;31;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.87.13;Control;VI;18;9;87;13;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.91.26;Control;VI;18;9;91;26;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.92.3;Control;VI;18;9;92;3;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.92.3;Control;VI;18;9;92;3;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.92.3;Control;VI;18;9;92;3;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.92.3;Control;VI;18;9;92;3;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.97.13;Control;VI;18;9;97;13;NA;NA;NA;2003;22.3266;999;13;0;55.8292;999;12;2
Control.VI.18.9.99.58;Control;VI;18;9;99;58;NA;NA;NA;2003;22.3266;999;11;0;55.8292;NA;NA;NA
Control.VI.18.9.99.65;Control;VI;18;9;99;65;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.9.16.55;Control;VI;18;9;16;55;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.12.0.12;Control;VI;18;12;0;12;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.12.1.43;Control;VI;18;12;1;43;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.12.8.30;Control;VI;18;12;8;30;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.12.12.46;Control;VI;18;12;12;46;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.12.22.54;Control;VI;18;12;22;54;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
Control.VI.18.12.26.46;Control;VI;18;12;26;46;NA;NA;NA;2003;22.3266;NA;NA;NA;55.8292;NA;NA;NA
